14401312288,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Vishwesha,2026-08-07T20:13:31-07:00,Worst experience,Nykaa App Store reviews,English
14399158139,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Ruchi Sansar Piwhal,2026-08-07T07:29:14-07:00,At starting product were been delivered on expected date but now they started delivering products late .. highly disappointing,Nykaa App Store reviews,English
14398067615,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Peter H60,2026-08-07T01:12:40-07:00,Dont buy form this app they customer support is worst and not have option for chat they just have ai and giving error for cancelling order worst app,Nykaa App Store reviews,English
14397862200,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Bhawna Lakra,2026-08-06T23:43:43-07:00,"It has been over 20 days, and I am still waiting for my order. What’s even more unacceptable is that the tracking status has shown “Out for Delivery” for the past 10 days, yet no delivery attempt has been made, and I haven’t received a single call from the delivery partner.
The most disappointing part of this experience has been the complete lack of customer support. Every interaction with the support team has resulted in nothing more than generic copy-and-paste responses, with no real effort to investigate or resolve the issue. As a customer, I expected accountability and timely assistance not automated replies that only add to the frustration.
For a brand that claims to be trusted, this level of negligence, poor communication, and lack of ownership is extremely disappointing. Keeping a customer waiting for over 20 days without any meaningful update or resolution is simply unacceptable and reflects a serious failure in customer service.
Nykaa has completely wasted my time and has shown little regard for its customers’ concerns. This has been one of the most frustrating online shopping experiences I have had. I strongly urge potential customers to reconsider before placing an order if they expect reliable delivery, transparent communication, and responsive customer support.",Nykaa App Store reviews,English
14395977452,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Products reviews,2026-08-06T11:28:13-07:00,Always damage or different products received and seems copy of brands,Nykaa App Store reviews,English
14394461621,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Eva unnie,2026-08-06T03:44:18-07:00,"They don’t deliver things in time 🤬🤬, when i reached to costumer service, there is only a ai which only return the same text, not useful, better to order from other websites, worst exprience 👎🏻",Nykaa App Store reviews,English
14394265831,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Geetseth,2026-08-06T02:28:57-07:00,"I placed an order for my birthday, with delivery originally committed on my preferred date. I only contacted customer care to see if an earlier delivery was possible.

Instead, Nykaa failed to deliver on the original committed date. Now, Before the order was delivered, I requested a cancellation, which was confirmed by customer support. Yet, the package gets delivered !

And to enhance the experience —the delivered product wasn't even the item I had ordered.

Now, despite raising a return, Nykaa has failed to honour the promised return approval timeline as well.

It's disappointing to see such a complete breakdown of customer service—from missed delivery commitments to ignored cancellation requests, wrong product delivery, and delayed returns. This is far below the level of professionalism one expects from a brand like Nykaa.",Nykaa App Store reviews,English
14390631602,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Siya Bajaj,2026-08-05T04:53:57-07:00,"I ordered 5-7 items out of which 2 items were missing, they are not replying to any of my calls, mails or chat support",Nykaa App Store reviews,English
14389988802,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,"MISSING PRODUCT, SCAM APP",2026-08-05T00:54:17-07:00,"I had ordered one product and then booked a replacement for size exchange. It’s been 2 months and I haven’t received the exchange product nor the refund.
On contacting the customer service they keep sending email of 72 hours for resolution but nothing has happened since 1 month of follow up.
I’ll never order anything from this app again.",Nykaa App Store reviews,English
14389712454,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Princess281093,2026-08-04T22:58:10-07:00,"While sometimes Nykaa sends across good products, don’t buy luxury items from them. I paid 6.5k for a Chanel Les Beiges Water-Fresh Tint from them, they sent across an open - damaged pack the first time, I requested a replacement, it took them almost a week to approve the replacement despite uploading pictures. The replacement they sent is also an open pack. And the condition of the pack is awful, it’s soiled and stained, there’s no seal! You don’t expect your luxury items to be sent across like this. It’s a 1000Rupees more but buy the product directly from Chanel or from whatever luxury brand you’re ordering from. These guys don’t take care of their products in the warehouse.",Nykaa App Store reviews,English
14389411687,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Jiya dash,2026-08-04T20:50:47-07:00,"Extremely disappointing experience with Nykaa. I placed my order on 29th July and on 2nd August the delivery partner cancelled the order and even threatened to cancel it. I immediately contacted Nykaa and I was told that the issue would be resolved within 1–2 days.

It has now been 5 days and I’ve been emailing and chatting with customer support every single day for an update. Despite repeatedly contacting them nothing has actually been resolved. My order was somehow automatically rescheduled instead of being cancelled and it is STILL showing as rescheduled.

Nykaa also said that they would take action against the delivery partner but so far it feels like it was just an assurance with no actual action or proper update.

I’m genuinely frustrated and tired of explaining the same issue again and again to customer support. And the most important part this was a prepaid order. I have neither received my order nor received my refund.

This is honestly unacceptable. Customers shouldn’t have to chase a company repeatedly just to get their own money back or receive basic information about their order.

Very poor customer service and extremely disappointing experience. I definitely did not expect this from Nykaa.",Nykaa App Store reviews,English
14388102453,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Jas Sangma,2026-08-04T12:40:35-07:00,I placed my order on 25th August and it has been stucked in one place since 30th July. This is the worst experience I’ve ever faced.,Nykaa App Store reviews,English
14387762988,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,राज 01,2026-08-04T10:50:04-07:00,My item was not delivered since last 4 days now it is showing me 2 more days i mean how much time do a product should take i think 2-3 days max it was my sis birthday for what I ordered some products as gifts really bad experience on my first order,Nykaa App Store reviews,English
14387487162,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Sumonakumar,2026-08-04T09:26:40-07:00,"Order placed on 3rd aug’26 has been delivered in 3 lots.  And twice delivered after 9 pm. 
Order should come in 1 lot instead of multiple lots and that too at a reasonable hour.",Nykaa App Store reviews,English
14387000736,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Radsuser,2026-08-04T07:09:31-07:00,This is the worst app. They never delivered a missing product. It’s a scam app. These people are the most unprofessional and fradulent people.,Nykaa App Store reviews,English
14386173103,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,mithrakapili,2026-08-04T02:44:26-07:00,"I requested a return because the product is not suitable. However, my return request was rejected. Your return policy did not mention anywhere that seal -related products cannot be opened or that opening the package would make the item ineligible for return. If this condition exists, it should be clearly stated before purchase. They are not accepting my request again and not process the return or not providing a valid explanation for the rejection. It’s a waste app please don’t buy from NYKAA they don’t accept the return. Don’t waste your money by purchasing from this app.",Nykaa App Store reviews,English
14385393937,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Taannnuuuu03,2026-08-03T21:21:50-07:00,Worst app I have ever used.,Nykaa App Store reviews,English
14383529545,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Cgbjhi,2026-08-03T10:15:47-07:00,Don’t use this app,Nykaa App Store reviews,English
14383422155,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,AtoZ.,2026-08-03T09:44:03-07:00,"I had a very disappointing experience with Nykaa. Their customer service is extremely poor, and both their telephonic support and email communication are slow, unhelpful, and unprofessional.

I had to follow up continuously for more than 12 days, yet I never received a satisfactory response or a proper resolution. As a regular customer, I expected much better service, but I felt that my time and concerns were not respected. The representatives lacked empathy and did not know how to handle customer issues effectively.

If the same product is available on Amazon or Tira, I strongly recommend purchasing it from those platforms instead. Based on my experience, they provide a much better overall customer experience.

Nykaa should seriously improve its customer support, communication, and complaint resolution process. Until then, I cannot recommend shopping here.",Nykaa App Store reviews,English
14382969324,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,wor86,2026-08-03T07:36:30-07:00,"Not able to even deliver the order on time , very poor management and service. Delivery delayed Back to back,",Nykaa App Store reviews,English
14382733232,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Gill Zoru,2026-08-03T06:31:03-07:00,Maine bache k bdy k liya dress order kiya thaa 20 din hoo gye abbi b delivered nai hua,Nykaa App Store reviews,English
14382486562,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Kriti Budathoki,2026-08-03T05:18:09-07:00,Order issues . I want someone to immediately contact me. The order received is not complete and the delivery agent took the full payment,Nykaa App Store reviews,English
14382176010,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Jktashu,2026-08-03T03:33:48-07:00,Pathetic delivery service by your delivery partner shadowfax my order is refused to door step delivery qnd still pending from 9d,Nykaa App Store reviews,English
14382116048,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Shikhakhkh,2026-08-03T03:11:47-07:00,"I have been ordering from Nykaa from a long time, this time I placed an order in hot pink sale. My order did not get delivered though I placed it 15 days ago and ultimately it cancelled.
I spent alot of time to figure out the right products with right discounts, but now that sale has gone and order is cancelled. All those products are available on higher price. It’s a bad experience which consumed alot of my time. I contacted support but they say they cant provide the same order on the same price.",Nykaa App Store reviews,English
14381872786,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,@njali sharma,2026-08-03T01:37:21-07:00,Worst customer care don’t solve a single problem facing from to long and they keep on delaying this the worst experience i get,Nykaa App Store reviews,English
